FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
102743,15854,201606,201604,SHORT ShiftLevel,146,73,97,1,1,11,3,204,201512,12,2015,4,2016,6,2016,2,6,100.0,32.9,100.0,32.9,4.605170186,3.4927645752,7
102744,15854,201606,201605,SHORT ShiftLevel,95,73,102,1,1,11,3,204,201512,12,2015,5,2016,6,2016,1,6,30.1,39.7,30.1,39.7,3.4057531982,3.6820065748,7
102776,15856,201709,201704,SHORT ShiftLevel,183,171,206,1,1,11,3,144,201612,12,2016,4,2017,9,2017,5,9,7.0,20.5,7.0,20.5,1.9484132793,3.018854691,8
102790,15856,201711,201705,SHORT ShiftLevel,255,216,220,1,1,11,3,144,201612,12,2016,5,2017,11,2017,6,11,18.1,1.9,18.1,1.9,2.8934534244,0.6161861394,8
102795,15856,201711,201710,SHORT ShiftLevel,172,216,173,1,1,11,3,144,201612,12,2016,10,2017,11,2017,1,11,20.4,19.9,20.4,19.9,3.0140814122,2.991091894,8
102799,15856,201712,201706,SHORT ShiftLevel,317,179,227,1,1,11,3,144,201612,12,2016,6,2017,12,2017,6,12,77.1,26.8,77.1,26.8,4.3450380653,3.2889853911,8
102802,15856,201712,201709,SHORT ShiftLevel,138,179,186,1,1,11,3,144,201612,12,2016,9,2017,12,2017,3,12,22.9,3.9,22.9,3.9,3.1313564469,1.3636945292,8
102804,15856,201712,201711,SHORT ShiftLevel,124,179,185,1,1,11,3,144,201612,12,2016,11,2017,12,2017,1,12,30.7,3.4,30.7,3.4,3.4251175654,1.2095438494,8
102863,15858,201510,201509,SHORT ShiftLevel,1684,8368,12496,1,1,11,3,152,201506,6,2015,9,2015,10,2015,1,4,79.9,49.3,79.9,49.3,4.3804718894,3.8985483068,6
102876,15858,201602,201512,SHORT ShiftLevel,32675,3440,6780,1,1,11,3,152,201506,6,2015,12,2015,2,2016,2,8,849.9,97.1,300.0,97.1,6.7450653362,4.5756695216,7
102883,15858,201603,201602,SHORT ShiftLevel,22010,5695,10248,1,1,11,3,152,201506,6,2015,2,2016,3,2016,1,9,286.5,79.9,286.5,79.9,5.6576665191,4.3813679454,7
102886,15858,201604,201511,SHORT ShiftLevel,95983,4793,10751,1,1,11,3,152,201506,6,2015,11,2015,4,2016,5,10,1902.6,124.3,300.0,124.3,7.5509589078,4.8227485201,7
102922,15858,201609,201602,SHORT ShiftLevel,17542,2821,3102,1,1,11,3,152,201506,6,2015,2,2016,9,2016,7,15,521.8,10.0,300.0,10.0,6.2573537997,2.2986781443,7
102973,15858,201703,201611,LONG Pure,3482,6096,7282,1,1,11,3,152,201506,6,2015,11,2016,3,2017,4,21,42.9,19.5,42.9,19.5,3.7584189828,2.9681236682,8
102981,15858,201704,201612,LONG Pure,2830,5354,5754,1,1,11,3,152,201506,6,2015,12,2016,4,2017,4,22,47.1,7.5,47.1,7.5,3.8531711856,2.011035509,8
102982,15858,201704,201701,LONG Pure,3502,5354,5605,1,1,11,3,152,201506,6,2015,1,2017,4,2017,3,22,34.6,4.7,34.6,4.7,3.5435923771,1.545023901,8
103017,15858,201708,201702,LONG Pure,2263,2746,2824,1,1,11,3,152,201506,6,2015,2,2017,8,2017,6,26,17.6,2.8,17.6,2.8,2.8672862533,1.0439784263,8
103018,15858,201708,201703,LONG Pure,2645,2746,3034,1,1,11,3,152,201506,6,2015,3,2017,8,2017,5,26,3.7,10.5,3.7,10.5,1.3023901165,2.3502300798,8
103053,15858,201711,201705,LONG Pure,4998,4052,2997,1,1,11,3,152,201506,6,2015,5,2017,11,2017,6,29,23.3,26.0,23.3,26.0,3.1504468897,3.2595003665,8
103054,15858,201711,201706,LONG Pure,4697,4052,3237,1,1,11,3,152,201506,6,2015,6,2017,11,2017,5,29,15.9,20.1,15.9,20.1,2.7674546374,3.0013924339,8
103056,15858,201711,201708,LONG Pure,4269,4052,3168,1,1,11,3,152,201506,6,2015,8,2017,11,2017,3,29,5.4,21.8,5.4,21.8,1.6781016742,3.0826613833,8
103057,15858,201711,201709,LONG Pure,4125,4052,2987,1,1,11,3,152,201506,6,2015,9,2017,11,2017,2,29,1.8,26.3,1.8,26.3,0.5886637618,3.2689343988,8
103065,15858,201712,201704,LONG Pure,3157,3192,3356,1,1,11,3,152,201506,6,2015,4,2017,12,2017,8,30,1.1,5.1,1.1,5.1,0.0921152889,1.6366336552,8
103101,15858,201803,201710,LONG Pure,4045,5537,5557,1,1,11,3,152,201506,6,2015,10,2017,3,2018,5,33,26.9,0.4,26.9,0.4,3.2938348499,-1.018305657,9
103103,15858,201803,201712,LONG Pure,5420,5537,5627,1,1,11,3,152,201506,6,2015,12,2017,3,2018,3,33,2.1,1.6,2.1,1.6,0.748136004,0.4857717395,9
103105,15858,201803,201802,LONG Pure,5649,5537,5807,1,1,11,3,152,201506,6,2015,2,2018,3,2018,1,33,2.0,4.9,2.0,4.9,0.7044609405,1.5843840282,9
103109,15858,201804,201706,LONG Pure,5434,6307,4944,1,1,11,3,152,201506,6,2015,6,2017,4,2018,10,34,13.8,21.6,13.8,21.6,2.6276903352,3.073198211,9
103111,15858,201804,201708,LONG Pure,4686,6307,5036,1,1,11,3,152,201506,6,2015,8,2017,4,2018,8,34,25.7,20.2,25.7,20.2,3.2465533011,3.0033140505,9
103114,15858,201804,201711,LONG Pure,3582,6307,5205,1,1,11,3,152,201506,6,2015,11,2017,4,2018,5,34,43.2,17.5,43.2,17.5,3.7659784864,2.860636769,9
103184,15860,201206,201203,SHORT ShiftLevel,345,264,372,1,1,11,3,200,201107,7,2011,3,2012,6,2012,3,11,30.7,40.9,30.7,40.9,3.4236702375,3.71135231,3
103188,15860,201207,201203,SHORT ShiftLevel,358,307,392,1,1,11,3,200,201107,7,2011,3,2012,7,2012,4,12,16.6,27.7,16.6,27.7,2.8101480711,3.3209736949,3
103202,15860,201209,201206,SHORT ShiftLevel,381,331,408,1,1,11,3,200,201107,7,2011,6,2012,9,2012,3,14,15.1,23.3,15.1,23.3,2.715074816,3.1468572325,3
103221,15860,201211,201210,SHORT ShiftLevel,337,261,286,1,1,11,3,200,201107,7,2011,10,2012,11,2012,1,16,29.1,9.6,29.1,9.6,3.371383119,2.2595256035,3
103253,15870,201508,201507,SHORT ShiftLevel,387,275,353,1,1,11,3,126,201412,12,2014,7,2015,8,2015,1,8,40.7,28.4,40.7,28.4,3.7068979596,3.345107915,6
103289,15870,201601,201511,SHORT ShiftLevel,485,224,212,1,1,11,3,126,201412,12,2014,11,2015,1,2016,2,13,116.5,5.4,116.5,5.4,4.7580445415,1.6784307839,7
103307,15870,201603,201602,SHORT ShiftLevel,289,287,475,1,1,11,3,126,201412,12,2014,2,2016,3,2016,1,15,0.7,65.5,0.7,65.5,-0.361164849,4.1821299331,7
103322,15870,201605,201510,SHORT ShiftLevel,567,172,391,1,1,11,3,126,201412,12,2014,10,2015,5,2016,7,17,229.7,127.3,229.7,127.3,5.4365614741,4.846747439,7
103329,15870,201606,201506,SHORT ShiftLevel,668,175,410,1,1,11,3,126,201412,12,2014,6,2015,6,2016,12,18,281.7,134.3,281.7,134.3,5.6408933861,4.8999697262,7
103345,15870,201607,201605,SHORT ShiftLevel,493,268,263,1,1,11,3,126,201412,12,2014,5,2016,7,2016,2,19,84.0,1.9,84.0,1.9,4.4302836077,0.6236211179,7
103357,15870,201609,201604,SHORT ShiftLevel,369,202,208,1,1,11,3,126,201412,12,2014,4,2016,9,2016,5,21,82.7,3.0,82.7,3.0,4.414896301,1.0886619578,7
103377,15870,201611,201607,LONG Pure,102,145,180,1,1,11,3,126,201412,12,2014,7,2016,11,2016,4,23,29.7,24.1,29.7,24.1,3.3896365593,3.1837845051,7
103400,15877,201501,201411,SHORT XT,8031,4984,5734,1,1,11,3,83,201412,12,2014,11,2014,1,2015,2,1,61.1,15.0,61.1,15.0,4.1130949045,2.7112553321,6
103452,15877,201601,201509,SHORT ShiftLevel,735,242,742,1,1,11,3,83,201412,12,2014,9,2015,1,2016,4,13,203.7,206.6,203.7,206.6,5.3167416339,5.3308405583,7
103456,15877,201602,201507,SHORT ShiftLevel,702,387,583,1,1,11,3,83,201412,12,2014,7,2015,2,2016,7,14,81.4,50.6,81.4,50.6,4.3993181318,3.9248601522,7
103459,15877,201602,201510,SHORT ShiftLevel,571,387,678,1,1,11,3,83,201412,12,2014,10,2015,2,2016,4,14,47.5,75.2,47.5,75.2,3.8616812506,4.3200687601,7
103477,15877,201604,201601,SHORT ShiftLevel,985,333,862,1,1,11,3,83,201412,12,2014,1,2016,4,2016,3,16,195.8,158.9,195.8,158.9,5.2770722579,5.0680161279,7
103479,15877,201604,201603,SHORT ShiftLevel,1081,333,581,1,1,11,3,83,201412,12,2014,3,2016,4,2016,1,16,224.6,74.5,224.6,74.5,5.414430674,4.3104564422,7
103499,15877,201606,201604,SHORT ShiftLevel,429,305,391,1,1,11,3,83,201412,12,2014,4,2016,6,2016,2,18,40.7,28.2,40.7,28.2,3.705139975,3.3392057056,7
103506,15877,201607,201606,LONG Pure,369,413,283,1,1,11,3,83,201412,12,2014,6,2016,7,2016,1,19,10.7,31.5,10.7,31.5,2.3659122269,3.4492570435,7
103529,15877,201610,201608,LONG Pure,167,242,214,1,1,11,3,83,201412,12,2014,8,2016,10,2016,2,22,31.0,11.6,31.0,11.6,3.4337205734,2.44843697,7
103534,15877,201611,201604,SHORT ShiftLevel,596,270,247,1,1,11,3,83,201412,12,2014,4,2016,11,2016,7,23,120.7,8.5,120.7,8.5,4.7936456084,2.1422424429,7
103536,15877,201611,201606,LONG Pure,227,270,147,1,1,11,3,83,201412,12,2014,6,2016,11,2016,5,23,15.9,45.6,15.9,45.6,2.7679483427,3.8189325824,7
103537,15877,201611,201607,LONG Pure,243,270,179,1,1,11,3,83,201412,12,2014,7,2016,11,2016,4,23,10.0,33.7,10.0,33.7,2.302585093,3.5176077335,7
103540,15877,201611,201610,LONG Pure,249,270,202,1,1,11,3,83,201412,12,2014,10,2016,11,2016,1,23,7.8,25.2,7.8,25.2,2.0512706647,3.2262559322,7
103549,15877,201612,201609,LONG Pure,121,154,120,1,1,11,3,83,201412,12,2014,9,2016,12,2016,3,24,21.4,22.1,21.4,22.1,3.064725145,3.0945781082,7
103551,15877,201612,201611,LONG Pure,273,154,153,1,1,11,3,83,201412,12,2014,11,2016,12,2016,1,24,77.3,0.6,77.3,0.6,4.3473410767,-0.431782416,7
103569,15881,201110,201109,LONG Pure,4952,3790,6230,1,1,11,3,42,200908,8,2009,9,2011,10,2011,1,26,30.7,64.4,30.7,64.4,3.4229468253,4.1648022062,2
103580,15881,201112,201109,LONG Pure,6422,2626,6235,1,1,11,3,42,200908,8,2009,9,2011,12,2011,3,28,144.6,137.4,144.6,137.4,4.9736562909,4.9231391358,2
103590,15881,201202,201109,LONG Pure,5921,4057,9789,1,1,11,3,42,200908,8,2009,9,2011,2,2012,5,30,45.9,141.3,45.9,141.3,3.827451118,4.9507909117,3
103612,15881,201205,201110,LONG Pure,6451,3895,7333,1,1,11,3,42,200908,8,2009,10,2011,5,2012,7,33,65.6,88.3,65.6,88.3,4.1839200432,4.4803664136,3
103615,15881,201205,201201,LONG Pure,4313,3895,6820,1,1,11,3,42,200908,8,2009,1,2012,5,2012,4,33,10.7,75.1,10.7,75.1,2.3732026602,4.3187709873,3
103616,15881,201205,201202,LONG Pure,5072,3895,7161,1,1,11,3,42,200908,8,2009,2,2012,5,2012,3,33,30.2,83.9,30.2,83.9,3.4084453349,4.4290425012,3
103619,15881,201206,201108,LONG Pure,5327,2695,10543,1,1,11,3,42,200908,8,2009,8,2011,6,2012,10,34,97.7,291.2,97.7,291.2,4.5815159951,5.6740307039,3
103630,15881,201207,201203,LONG Pure,3169,4817,5317,1,1,11,3,42,200908,8,2009,3,2012,7,2012,4,35,34.2,10.4,34.2,10.4,3.5325812898,2.3398716778,3
103642,15881,201209,201208,LONG Pure,3740,3053,3710,1,1,11,3,42,200908,8,2009,8,2012,9,2012,1,37,22.5,21.5,22.5,21.5,3.1136244855,3.0689742117,3
103668,15881,201302,201206,LONG Pure,1743,3624,3215,1,1,11,3,42,200908,8,2009,6,2012,2,2013,8,42,51.9,11.3,51.9,11.3,3.9493953481,2.4235516749,4
103686,15881,201304,201207,LONG Pure,3753,5805,6413,1,1,11,3,42,200908,8,2009,7,2012,4,2013,9,44,35.3,10.5,35.3,10.5,3.5652654981,2.3488701738,4
103697,15881,201305,201208,LONG Pure,3306,4290,5684,1,1,11,3,42,200908,8,2009,8,2012,5,2013,9,45,22.9,32.5,22.9,32.5,3.1327540711,3.4810607654,4
103721,15881,201307,201305,LONG Pure,4430,4040,4723,1,1,11,3,42,200908,8,2009,5,2013,7,2013,2,47,9.7,16.9,9.7,16.9,2.2673169542,2.8276650746,4
103726,15881,201308,201305,LONG Pure,3348,2020,3463,1,1,11,3,42,200908,8,2009,5,2013,8,2013,3,48,65.7,71.4,65.7,71.4,4.1857467256,4.2687969544,4
103765,15881,201401,201310,LONG Pure,1938,2159,4306,1,1,11,3,42,200908,8,2009,10,2013,1,2014,3,53,10.2,99.4,10.2,99.4,2.325932457,4.5995965534,5
103784,15881,201404,201311,LONG Pure,4365,7477,6092,1,1,11,3,42,200908,8,2009,11,2013,4,2014,5,56,41.6,18.5,41.6,18.5,3.7286041503,2.9190386836,5
103788,15881,201404,201403,LONG Pure,4733,7477,5698,1,1,11,3,42,200908,8,2009,3,2014,4,2014,1,56,36.7,23.8,36.7,23.8,3.6027552538,3.1693899527,5
103795,15881,201405,201402,LONG Pure,3737,2943,4780,1,1,11,3,42,200908,8,2009,2,2014,5,2014,3,57,27.0,62.4,27.0,62.4,3.295068899,4.133874523,5
103807,15886,201610,201605,SHORT XT,6524,2934,3482,1,1,11,14,37,201609,9,2016,5,2016,10,2016,5,1,122.4,18.7,122.4,18.7,4.8069557088,2.9273235142,7
103824,15886,201705,201702,SHORT ShiftLevel,288,165,155,1,1,11,14,37,201609,9,2016,2,2017,5,2017,3,8,74.5,6.1,74.5,6.1,4.3114090675,1.8018098051,8
103826,15886,201705,201704,SHORT ShiftLevel,206,165,205,1,1,11,14,37,201609,9,2016,4,2017,5,2017,1,8,24.8,24.2,24.8,24.2,3.2127967788,3.1881041662,8
103838,15886,201708,201704,SHORT ShiftLevel,125,115,314,1,1,11,14,37,201609,9,2016,4,2017,8,2017,4,11,8.7,173.0,8.7,173.0,2.1628231506,5.1535428823,8
103841,15886,201708,201707,SHORT ShiftLevel,99,115,150,1,1,11,14,37,201609,9,2016,7,2017,8,2017,1,11,13.9,30.4,13.9,30.4,2.6328267799,3.4155861191,8
103842,15886,201709,201703,SHORT ShiftLevel,148,89,260,1,1,11,14,37,201609,9,2016,3,2017,9,2017,6,12,66.3,192.1,66.3,192.1,4.1940712602,5.2581973728,8
103844,15886,201709,201705,SHORT ShiftLevel,134,89,210,1,1,11,14,37,201609,9,2016,5,2017,9,2017,4,12,50.6,136.0,50.6,136.0,3.923196306,4.9123243619,8
103861,15886,201712,201703,SHORT ShiftLevel,199,106,157,1,1,11,14,37,201609,9,2016,3,2017,12,2017,9,15,87.7,48.1,87.7,48.1,4.474330585,3.8735567246,8
103901,15898,201702,201611,SHORT ShiftLevel,460,180,346,1,1,11,14,65,201606,6,2016,11,2016,2,2017,3,8,155.6,92.2,155.6,92.2,5.0470029383,4.5242011235,8
103909,15898,201703,201702,SHORT ShiftLevel,284,294,516,1,1,11,14,65,201606,6,2016,2,2017,3,2017,1,9,3.4,75.5,3.4,75.5,1.2241755116,4.3242678005,8
103912,15898,201704,201611,SHORT ShiftLevel,548,231,398,1,1,11,14,65,201606,6,2016,11,2016,4,2017,5,10,137.2,72.3,137.2,72.3,4.9216542493,4.2807462879,8
103918,15898,201705,201610,SHORT ShiftLevel,819,188,576,1,1,11,14,65,201606,6,2016,10,2016,5,2017,7,11,335.6,206.4,300.0,206.4,5.8160340857,5.3297335628,8
103935,15898,201707,201702,SHORT ShiftLevel,186,273,366,1,1,11,14,65,201606,6,2016,2,2017,7,2017,5,13,31.9,34.1,31.9,34.1,3.4616065095,3.528297884,8
103965,15898,201711,201702,SHORT ShiftLevel,264,233,147,1,1,11,14,65,201606,6,2016,2,2017,11,2017,9,17,13.3,36.9,13.3,36.9,2.5881189369,3.6084790287,8
103968,15898,201711,201705,SHORT ShiftLevel,215,233,153,1,1,11,14,65,201606,6,2016,5,2017,11,2017,6,17,7.7,34.3,7.7,34.3,2.0445034903,3.5361583671,8
103969,15898,201711,201706,SHORT ShiftLevel,191,233,145,1,1,11,14,65,201606,6,2016,6,2017,11,2017,5,17,18.0,37.8,18.0,37.8,2.8918013507,3.6314685469,8
103974,15898,201712,201702,SHORT ShiftLevel,269,84,156,1,1,11,14,65,201606,6,2016,2,2017,12,2017,10,18,220.2,85.7,220.2,85.7,5.3947092122,4.4510195062,8
104003,15898,201802,201801,LONG Pure,98,101,123,1,1,11,14,65,201606,6,2016,1,2018,2,2018,1,20,3.0,21.8,3.0,21.8,1.0886619578,3.0810921225,9
104040,15906,201407,201406,SHORT XT,4989,8106,12783,1,1,11,3,88,201406,6,2014,6,2014,7,2014,1,1,38.5,57.7,38.5,57.7,3.6494366586,4.0552225365,5
104058,15906,201502,201412,SHORT ShiftLevel,3653,2174,4097,1,1,11,3,88,201406,6,2014,12,2014,2,2015,2,8,68.0,88.5,68.0,88.5,4.219967581,4.4824878639,6
104126,15906,201511,201507,SHORT ShiftLevel,3789,2075,3065,1,1,11,3,88,201406,6,2014,7,2015,11,2015,4,17,82.6,47.7,82.6,47.7,4.4140388525,3.8651586965,6
104141,15906,201601,201507,SHORT ShiftLevel,3765,2128,3186,1,1,11,3,88,201406,6,2014,7,2015,1,2016,6,19,76.9,49.7,76.9,49.7,4.3428529129,3.9063679479,7
104170,15906,201604,201603,LONG Pure,4653,3364,4696,1,1,11,3,88,201406,6,2014,3,2016,4,2016,1,22,38.3,39.6,38.3,39.6,3.6459061678,3.678721016,7
104187,15906,201606,201601,LONG Pure,1422,2406,3682,1,1,11,3,88,201406,6,2014,1,2016,6,2016,5,24,40.9,53.0,40.9,53.0,3.7110751865,3.9709347534,7
104188,15906,201606,201602,LONG Pure,2376,2406,3477,1,1,11,3,88,201406,6,2014,2,2016,6,2016,4,24,1.2,44.5,1.2,44.5,0.2206466711,3.7957973599,7
104189,15906,201606,201603,LONG Pure,3388,2406,3455,1,1,11,3,88,201406,6,2014,3,2016,6,2016,3,24,40.8,43.6,40.8,43.6,3.7090405978,3.7750418978,7
104202,15906,201608,201605,LONG Pure,2472,2208,2539,1,1,11,3,88,201406,6,2014,5,2016,8,2016,3,26,12.0,15.0,12.0,15.0,2.4812768817,2.707446154,7
104203,15906,201608,201606,LONG Pure,2052,2208,2499,1,1,11,3,88,201406,6,2014,6,2016,8,2016,2,26,7.1,13.2,7.1,13.2,1.9551837858,2.5786510458,7
104204,15906,201608,201607,LONG Pure,2328,2208,2316,1,1,11,3,88,201406,6,2014,7,2016,8,2016,1,26,5.4,4.9,5.4,4.9,1.6928195214,1.5874590057,7
104208,15906,201609,201604,LONG Pure,2633,1825,2478,1,1,11,3,88,201406,6,2014,4,2016,9,2016,5,27,44.3,35.8,44.3,35.8,3.7903969785,3.5774120492,7
104212,15906,201609,201608,LONG Pure,2332,1825,2569,1,1,11,3,88,201406,6,2014,8,2016,9,2016,1,27,27.8,40.8,27.8,40.8,3.3243459236,3.7078759548,7
104221,15906,201610,201609,LONG Pure,1737,1818,2080,1,1,11,3,88,201406,6,2014,9,2016,10,2016,1,28,4.5,14.4,4.5,14.4,1.4941270659,2.668022415,7
104234,15906,201612,201603,LONG Pure,2323,1844,1654,1,1,11,3,88,201406,6,2014,3,2016,12,2016,9,30,26.0,10.3,26.0,10.3,3.2571783793,2.332501854,7
104242,15906,201612,201611,LONG Pure,1812,1844,2012,1,1,11,3,88,201406,6,2014,11,2016,12,2016,1,30,1.7,9.1,1.7,9.1,0.5512136847,2.2094417613,7
104250,15906,201701,201612,LONG Pure,1492,2122,2378,1,1,11,3,88,201406,6,2014,12,2016,1,2017,1,31,29.7,12.1,29.7,12.1,3.3907756862,2.4902333113,8
104255,15906,201702,201609,LONG Pure,1245,2402,2703,1,1,11,3,88,201406,6,2014,9,2016,2,2017,5,32,48.2,12.5,48.2,12.5,3.8746989105,2.5282234481,8
104286,15906,201705,201611,LONG Pure,4017,1869,2582,1,1,11,3,88,201406,6,2014,11,2016,5,2017,6,35,114.9,38.1,114.9,38.1,4.7443038342,3.6414927989,8
104308,15909,201410,201408,SHORT ShiftLevel,208,517,386,1,1,11,3,126,201406,6,2014,8,2014,10,2014,2,4,59.8,25.3,59.8,25.3,4.0904685884,3.2323246347,5
104310,15909,201411,201408,SHORT ShiftLevel,250,379,251,1,1,11,3,126,201406,6,2014,8,2014,11,2014,3,5,34.0,33.8,34.0,33.8,3.5274463853,3.5196642448,5
104341,15909,201504,201502,SHORT ShiftLevel,1042,325,826,1,1,11,3,126,201406,6,2014,2,2015,4,2015,2,10,220.6,154.2,220.6,154.2,5.3964208443,5.0379511047,6
104426,15914,201203,201112,LONG DownTrend,287,555,403,1,1,11,12,200,200910,10,2009,12,2011,3,2012,3,29,48.3,27.4,48.3,27.4,3.8771890528,3.3100825931,3
104439,15914,201205,201106,LONG DownTrend,297,619,612,1,1,11,12,200,200910,10,2009,6,2011,5,2012,11,31,52.0,1.1,52.0,1.1,3.9516164588,0.1229750624,3
104454,15914,201206,201110,LONG DownTrend,137,358,423,1,1,11,12,200,200910,10,2009,10,2011,6,2012,8,32,61.7,18.2,61.7,18.2,4.1227999011,2.8990244695,3
104474,15914,201209,201206,LONG DownTrend,86,360,294,1,1,11,12,200,200910,10,2009,6,2012,9,2012,3,35,76.1,18.3,76.1,18.3,4.3321942609,2.9087208966,3
104493,15932,201606,201605,SHORT ShiftLevel,99,157,285,1,1,11,3,115,201512,12,2015,5,2016,6,2016,1,6,36.9,81.5,36.9,81.5,3.6093673912,4.4009546446,7
104501,15932,201608,201606,SHORT ShiftLevel,73,146,309,1,1,11,3,115,201512,12,2015,6,2016,8,2016,2,8,50.0,111.6,50.0,111.6,3.9120230054,4.7153137651,7
104503,15932,201609,201603,SHORT ShiftLevel,486,120,304,1,1,11,3,115,201512,12,2015,3,2016,9,2016,6,9,305.0,153.3,300.0,153.3,5.7203117766,5.0326142008,7
104521,15932,201611,201608,SHORT ShiftLevel,226,112,258,1,1,11,3,115,201512,12,2015,8,2016,11,2016,3,11,101.8,130.4,101.8,130.4,4.6228697631,4.8702779364,7
104540,15933,201402,201311,SHORT ShiftLevel,12,58,30,1,1,11,9,71,201309,9,2013,11,2013,2,2014,3,5,79.3,48.3,79.3,48.3,4.3733685719,3.8769316856,5
104546,15933,201404,201311,SHORT ShiftLevel,26,118,37,1,1,11,9,71,201309,9,2013,11,2013,4,2014,5,7,78.0,68.6,78.0,68.6,4.3562741386,4.2289347162,5
104554,15941,201110,201109,SHORT ShiftLevel,81,59,144,1,1,11,2,60,201108,8,2011,9,2011,10,2011,1,2,37.3,144.1,37.3,144.1,3.6186751954,4.9702839986,2
104558,15941,201112,201110,SHORT ShiftLevel,78,53,105,1,1,11,2,60,201108,8,2011,10,2011,12,2011,2,4,47.2,98.1,47.2,98.1,3.8537540973,4.586121991,2
104757,15960,201107,201106,SHORT ShiftLevel,1147,219,180,1,1,11,2,93,201103,3,2011,6,2011,7,2011,1,4,423.7,17.8,300.0,17.8,6.049130189,2.8796601023,2
104786,15960,201201,201110,SHORT ShiftLevel,14,102,152,1,1,11,2,93,201103,3,2011,10,2011,1,2012,3,10,86.3,49.0,86.3,49.0,4.4575341872,3.8922203781,3
104815,15960,201205,201201,SHORT ShiftLevel,12,55,99,1,1,11,2,93,201103,3,2011,1,2012,5,2012,4,14,78.2,80.0,78.2,80.0,4.3590371164,4.3820266347,3
104832,15974,201501,201412,SHORT XT,860,4348,6364,1,1,11,3,192,201412,12,2014,12,2014,1,2015,1,1,80.2,46.4,80.2,46.4,4.3847827228,3.8365695669,6
104864,15981,201412,201409,SHORT ShiftLevel,1131,835,1557,1,1,11,3,92,201407,7,2014,9,2014,12,2014,3,5,35.4,86.5,35.4,86.5,3.5680979155,4.4597636,5
104875,15981,201502,201501,SHORT ShiftLevel,1182,1061,1558,1,1,11,3,92,201407,7,2014,1,2015,2,2015,1,7,11.4,46.8,11.4,46.8,2.433993593,3.8467930735,6
104878,15981,201503,201411,SHORT ShiftLevel,3078,1653,2856,1,1,11,3,92,201407,7,2014,11,2014,3,2015,4,8,86.2,72.8,86.2,72.8,4.4567501809,4.2873968041,6
104886,15981,201504,201501,SHORT ShiftLevel,2284,1864,2945,1,1,11,3,92,201407,7,2014,1,2015,4,2015,3,9,22.5,58.0,22.5,58.0,3.114944902,4.0603320084,6
104888,15981,201504,201503,SHORT ShiftLevel,1759,1864,3002,1,1,11,3,92,201407,7,2014,3,2015,4,2015,1,9,5.6,61.1,5.6,61.1,1.7286505409,4.1117178054,6
104897,15981,201506,201409,SHORT ShiftLevel,1348,1098,1484,1,1,11,3,92,201407,7,2014,9,2014,6,2015,9,11,22.8,35.2,22.8,35.2,3.1253854818,3.5597619334,6
104901,15981,201506,201501,SHORT ShiftLevel,1178,1098,1739,1,1,11,3,92,201407,7,2014,1,2015,6,2015,5,11,7.3,58.4,7.3,58.4,1.9859511986,4.0669540208,6
104903,15981,201506,201503,SHORT ShiftLevel,848,1098,1256,1,1,11,3,92,201407,7,2014,3,2015,6,2015,3,11,22.8,14.4,22.8,14.4,3.1253854818,2.6665195969,6
104904,15981,201506,201504,SHORT ShiftLevel,1032,1098,1315,1,1,11,3,92,201407,7,2014,4,2015,6,2015,2,11,6.0,19.8,6.0,19.8,1.7935793059,2.9838219175,6
104905,15981,201506,201505,SHORT ShiftLevel,1003,1098,1271,1,1,11,3,92,201407,7,2014,5,2015,6,2015,1,11,8.7,15.8,8.7,15.8,2.1578014555,2.7572161584,6
104912,15981,201508,201501,SHORT ShiftLevel,1123,920,1461,1,1,11,3,92,201407,7,2014,1,2015,8,2015,7,13,22.1,58.8,22.1,58.8,3.094002495,4.0742157948,6
104914,15981,201508,201503,SHORT ShiftLevel,836,920,1259,1,1,11,3,92,201407,7,2014,3,2015,8,2015,5,13,9.1,36.8,9.1,36.8,2.2116133148,3.6067966233,6
104924,15983,201202,201201,SHORT ShiftLevel,86,167,355,1,1,11,18,245,201112,12,2011,1,2012,2,2012,1,2,48.5,112.6,48.5,112.6,3.8816255282,4.7236183364,3
104927,15983,201204,201201,SHORT ShiftLevel,75,188,241,1,1,11,18,245,201112,12,2011,1,2012,4,2012,3,4,60.1,28.2,60.1,28.2,4.0961160419,3.3390201367,3
104929,15983,201204,201203,SHORT ShiftLevel,77,188,136,1,1,11,18,245,201112,12,2011,3,2012,4,2012,1,4,59.0,27.7,59.0,27.7,4.0782584245,3.3199719417,3
104941,15983,201207,201204,SHORT ShiftLevel,64,108,180,1,1,11,18,245,201112,12,2011,4,2012,7,2012,3,7,40.7,66.7,40.7,66.7,3.7072285928,4.1997050779,3
104954,15983,201209,201206,SHORT ShiftLevel,98,89,107,1,1,11,18,245,201112,12,2011,6,2012,9,2012,3,9,10.1,20.2,10.1,20.2,2.3137583936,3.0069055742,3
104990,15985,201108,201105,SHORT ShiftLevel,160,104,103,1,1,11,2,225,201007,7,2010,5,2011,8,2011,3,13,53.8,1.0,53.8,1.0,3.9861309776,-0.039220713,2
